GOLD        LANL SESAME # 2700 DATED: 81678 101582
 5.09611158E+12 5.66509531E+12 6.30365627E+12 6.91401435E+12 7.83185619E+12
 8.74751412E+12 9.78543826E+12 1.09655358E+13 1.23114294E+13 1.38515283E+13
 1.56202105E+13 2.00197547E+13 2.27645317E+13 2.59715988E+13 2.97383930E+13
 3.41877736E+13 3.94759627E+13 4.63019449E+13 5.40347618E+13 6.34387790E+13
 7.05773168E+13 8.17407457E+13 9.77394813E+13 1.07231114E+14 1.17926730E+14
 1.35689772E+14 1.59394826E+14 1.77302140E+14 1.97892907E+14 2.53646364E+14
 2.81651670E+14 3.64687994E+14 4.93437351E+14 6.58333540E+14 8.82534991E+14
 1.12268663E+15 1.37414180E+15 1.70810846E+15 2.16247315E+15 2.79873735E+15
 3.72164146E+15 4.88046931E+15 7.36412563E+15 1.12450043E+16 1.87114009E+16
 3.96483812E+16 8.61391089E+16 1.76062417E+17 2.80492220E+17 5.06646552E+17
 7.33282819E+17 1.38662465E+18 2.19991245E+18 3.22166308E+18 4.46337095E+18
 6.56924342E+18 9.14539875E+18 1.34164187E+19 1.66649082E+19 6.01634716E+19
 3.15246176E+20 1.07738076E+21 3.59663836E+21 0.00000000E+00 -8.60361380E+10
 -8.60361380E+10 -8.60361380E+10 -8.60361380E+10 -8.60361380E+10 -8.60361380E+10
 -8.60361380E+10 -8.60361380E+10 -8.60361380E+10 -8.60361380E+10 -8.60361380E+10
 -8.60361380E+10 -8.60361380E+10 -8.60361380E+10 -8.60361380E+10 -8.60361380E+10
 -8.60361380E+10 -8.60361380E+10 -8.60361380E+10 -1.76511719E+10 2.83564272E+10
 4.56836399E+10 7.38516301E+10 1.51099566E+11 2.47634437E+11 3.68285740E+11
 5.19250810E+11 7.08541391E+11 9.46598874E+11 1.24719434E+12 1.62861298E+12
 2.11429004E+12 2.73180571E+12 3.37794175E+12 3.74403346E+12 4.15165986E+12
 4.60636975E+12 5.11455111E+12 5.68364068E+12 6.32231413E+12 6.93276224E+12
 7.85072510E+12 8.76648912E+12 9.80451254E+12 1.09847120E+13 1.23306962E+13
 1.38708863E+13 1.56396482E+13 2.00393288E+13 2.27841510E+13 2.59912500E+13
 2.97580590E+13 3.42074311E+13 3.94955842E+13 4.63214912E+13 5.40541983E+13
 6.34580582E+13 7.05964727E+13 8.17596924E+13 9.77581296E+13 1.07249583E+14
 1.17944998E+14 1.35707715E+14 1.59412352E+14 1.77319368E+14 1.97909806E+14
 2.53662451E+14 2.81667389E+14 3.64702744E+14 4.93450889E+14 6.58345877E+14
 8.82546085E+14 1.12269672E+15 1.37415106E+15 1.70811687E+15 2.16248068E+15
 2.79874400E+15 3.72164721E+15 4.88047431E+15 7.36412966E+15 1.12450075E+16
 1.87114034E+16 3.96483829E+16 8.61391100E+16 1.76062418E+17 2.80492220E+17
 5.06646553E+17 7.33282820E+17 1.38662465E+18 2.19991245E+18 3.22166308E+18
 4.46337095E+18 6.56924342E+18 9.14539875E+18 1.34164187E+19 1.66649082E+19
 6.01634716E+19 3.15246176E+20 1.07738076E+21 3.59663836E+21 0.00000000E+00
 -5.71439311E+10 -5.71439311E+10 -5.71439311E+10 -5.71439311E+10 -5.71439311E+10
 -5.71439311E+10 -5.71439311E+10 -5.71439311E+10 -5.71439311E+10 -5.71439311E+10
 -5.71439311E+10 -5.71439311E+10 -5.71439311E+10 -5.71439311E+10 -5.71439311E+10
 -5.71439311E+10 -5.71439311E+10 -5.71439311E+10 -5.71439311E+10 1.30857032E+10
 5.98921270E+10 7.73135211E+10 1.05626379E+11 1.83223155E+11 2.80132457E+11
 4.01187707E+11 5.52588498E+11 7.42353615E+11 9.80928154E+11 1.28207936E+12
 1.66410229E+12 2.15044332E+12 2.76869725E+12 3.41549154E+12 3.78192159E+12
 4.18990053E+12 4.64498035E+12 5.15355144E+12 5.72304891E+12 6.36213893E+12
 6.97296141E+12 7.89144636E+12 8.80769863E+12 9.84623464E+12 1.10269613E+13
 1.23735006E+13 1.39142831E+13 1.56836685E+13 2.00846824E+13 2.28302378E+13
 2.60380981E+13 2.98057192E+13 3.42559467E+13 3.95450028E+13 4.63719419E+13
 5.41056680E+13 6.35106029E+13 7.06497438E+13 8.18139643E+13 9.78136325E+13
 1.07305713E+14 1.18001790E+14 1.35765453E+14 1.59471161E+14 1.77378886E+14
 1.97970016E+14 2.53724176E+14 2.81729698E+14 3.64766392E+14 4.93515788E+14
 6.58411572E+14 8.82612138E+14 1.12276265E+15 1.37421658E+15 1.70818161E+15
 2.16254416E+15 2.79880562E+15 3.72170624E+15 4.88053035E+15 7.36418040E+15
 1.12450521E+16 1.87114405E+16 3.96484096E+16 8.61391284E+16 1.76062431E+17
 2.80492231E+17 5.06646560E+17 7.33282826E+17 1.38662466E+18 2.19991245E+18
 3.22166308E+18 4.46337095E+18 6.56924343E+18 9.14539875E+18 1.34164187E+19
 1.66649082E+19 6.01634716E+19 3.15246176E+20 1.07738076E+21 3.59663836E+21
 0.00000000E+00 4.44284325E+05 4.44284325E+05 4.44284325E+05 4.44284325E+05
 4.44284325E+05 4.44284325E+05 4.44284325E+05 4.44284325E+05 4.44284325E+05
 4.44284325E+05 4.44284325E+05 4.44284325E+05 4.44284325E+05 4.44284325E+05
 4.44284325E+05 4.44284325E+05 4.44284325E+05 4.44284325E+05 6.79700470E+08
 7.46160170E+10 1.23053849E+11 1.40665915E+11 1.69272104E+11 2.47589684E+11
 3.45275449E+11 4.67169562E+11 6.19477414E+11 8.10230003E+11 1.04988308E+12
 1.35221611E+12 1.73553971E+12 2.22331044E+12 2.84314146E+12 3.49138170E+12
 3.85856097E+12 4.26732576E+12 4.72322423E+12 5.23266282E+12 5.80307359E+12
 6.44312645E+12 7.05481679E+12 7.97452136E+12 8.89189425E+12 9.93161861E+12
 1.11136077E+13 1.24614909E+13 1.40036953E+13 1.57746124E+13 2.01790145E+13
 2.29264347E+13 2.61363079E+13 2.99060916E+13 3.43586862E+13 3.96503044E+13
 4.64802227E+13 5.42169909E+13 6.36253091E+13 7.07667846E+13 8.19343587E+13
 9.79383411E+13 1.07432785E+14 1.18131330E+14 1.35898775E+14 1.59609085E+14
 1.77519953E+14 1.98114436E+14 2.53876619E+14 2.81885686E+14 3.64931608E+14
 4.93692591E+14 6.58600190E+14 8.82813428E+14 1.12297480E+15 1.37443810E+15
 1.70841333E+15 2.16278701E+15 2.79906053E+15 3.72197388E+15 4.88080924E+15
 7.36447380E+15 1.12453558E+16 1.87117479E+16 3.96487016E+16 8.61393790E+16
 1.76062630E+17 2.80492395E+17 5.06646685E+17 7.33282930E+17 1.38662473E+18
 2.19991251E+18 3.22166313E+18 4.46337099E+18 6.56924346E+18 9.14539878E+18
 1.34164187E+19 1.66649082E+19 6.01634716E+19 3.15246176E+20 1.07738076E+21
 3.59663836E+21 0.00000000E+00 4.01973249E+08 8.23088891E+08 1.29684767E+09
 2.92163789E+09 4.87987068E+09 9.29074484E+09 9.57592092E+09 9.57592092E+09
 9.57592092E+09 9.57592092E+09 9.57592092E+09 9.57592092E+09 9.57592092E+09
 9.57592092E+09 9.57592092E+09 9.57592092E+09 4.86962156E+10 1.05172268E+11
 1.74000268E+11 2.59048221E+11 3.12604884E+11 3.30794932E+11 3.60290420E+11
 4.40793901E+11 5.40835339E+11 6.65275543E+11 8.20343895E+11 1.01408867E+12
 1.25700754E+12 1.56292036E+12 1.95018518E+12 2.44231622E+12 3.06699708E+12
 3.71968837E+12 4.08917562E+12 4.50036241E+12 4.95880169E+12 5.47090459E+12
 6.04412157E+12 6.68713415E+12 7.30149341E+12 8.22496252E+12 9.14583976E+12
 1.01892875E+13 1.13752512E+13 1.27273696E+13 1.42740860E+13 1.60498173E+13
 2.04649355E+13 2.32183427E+13 2.64346904E+13 3.02114871E+13 3.46716850E+13
 3.99716099E+13 4.68113256E+13 5.45582006E+13 6.39776551E+13 7.11269905E+13
 8.23059669E+13 9.83247432E+13 1.07827272E+14 1.18534437E+14 1.36315238E+14
 1.60041770E+14 1.77963959E+14 1.98570659E+14 2.54362580E+14 2.82385143E+14
 3.65466774E+14 4.94274437E+14 6.59232358E+14 8.83502834E+14 1.12371646E+15
 1.37522759E+15 1.70925846E+15 2.16369818E+15 2.80005044E+15 3.72306021E+15
 4.88199639E+15 7.36583218E+15 1.12469137E+16 1.87135764E+16 3.96509744E+16
 8.61421188E+16 1.76065717E+17 2.80495620E+17 5.06649930E+17 7.33286091E+17
 1.38662757E+18 2.19991501E+18 3.22166532E+18 4.46337290E+18 6.56924506E+18
 9.14540014E+18 1.34164198E+19 1.66649092E+19 6.01634721E+19 3.15246176E+20
 1.07738076E+21 3.59663836E+21 0.00000000E+00 5.62742233E+08 1.15225959E+09
 1.81554443E+09 4.09545716E+09 6.87366264E+09 1.34176629E+10 2.01966062E+10
 2.62212772E+10 3.41393165E+10 3.51035424E+10 3.51035424E+10 3.51035424E+10
 3.84492973E+10 5.03519382E+10 7.51439268E+10 9.40331310E+10 1.46437144E+11
 2.12475858E+11 2.89436553E+11 3.81874272E+11 4.38965588E+11 4.57540786E+11
 4.87628873E+11 5.69588953E+11 6.71200094E+11 7.97336855E+11 9.54244604E+11
 1.14999037E+12 1.39509408E+12 1.70340219E+12 2.09330455E+12 2.58835406E+12
 3.21628164E+12 3.87195319E+12 4.24298596E+12 4.65579475E+12 5.11593840E+12
 5.62983441E+12 6.20494036E+12 6.84994565E+12 7.46610217E+12 8.39210689E+12
 9.31534503E+12 1.03612955E+13 1.15499060E+13 1.29048449E+13 1.44545727E+13
 1.62335265E+13 2.06558187E+13 2.34132346E+13 2.66339178E+13 3.04154491E+13
 3.48808089E+13 4.01863768E+13 4.70327531E+13 5.47865087E+13 6.42135922E+13
 7.13682402E+13 8.25549263E+13 9.85837434E+13 1.08091780E+14 1.18804820E+14
 1.36594730E+14 1.60332396E+14 1.78262374E+14 1.98877517E+14 2.54689977E+14
 2.82721866E+14 3.65828374E+14 4.94668888E+14 6.59662030E+14 8.83973576E+14
 1.12422486E+15 1.37577066E+15 1.70984264E+15 2.16433149E+15 2.80074367E+15
 3.72382765E+15 4.88284379E+15 7.36682019E+15 1.12480749E+16 1.87149909E+16
 3.96528710E+16 8.61446717E+16 1.76069019E+17 2.80499462E+17 5.06654453E+17
 7.33290998E+17 1.38663293E+18 2.19992046E+18 3.22167064E+18 4.46337798E+18
 6.56924971E+18 9.14540434E+18 1.34164235E+19 1.66649125E+19 6.01634738E+19
 3.15246177E+20 1.07738076E+21 3.59663836E+21 0.00000000E+00 8.03897399E+08
 1.64602150E+09 2.59360173E+09 5.85622438E+09 9.86442014E+09 1.96081515E+10
 3.04943069E+10 4.14680181E+10 6.21025802E+10 7.82084894E+10 9.23692149E+10
 1.09117382E+11 1.26772901E+11 1.54635576E+11 1.96328114E+11 2.23826901E+11
 2.92974785E+11 3.73337281E+11 4.62476158E+11 5.65975668E+11 6.28497207E+11
 6.47649888E+11 6.78626498E+11 7.62770527E+11 8.66735163E+11 9.95415576E+11
 1.15508109E+12 1.35382684E+12 1.60220613E+12 1.91410523E+12 2.30796170E+12
 2.80738641E+12 3.44018115E+12 4.10032034E+12 4.47366991E+12 4.88891015E+12
 5.35160865E+12 5.86819255E+12 6.44613005E+12 7.09412236E+12 7.71297288E+12
 8.64277830E+12 9.56955523E+12 1.06192626E+13 1.18118693E+13 1.31710668E+13
 1.47253425E+13 1.65091641E+13 2.09422964E+13 2.37057712E+13 2.69330089E+13
 3.07216231E+13 3.51946896E+13 4.05086811E+13 4.73649973E+13 5.51290188E+13
 6.45674815E+13 7.17301201E+13 8.29284036E+13 9.89723877E+13 1.08488757E+14
 1.19210689E+14 1.37014389E+14 1.60768921E+14 1.78710701E+14 1.99338567E+14
 2.55181942E+14 2.83227889E+14 3.66371910E+14 4.95261990E+14 6.60308869E+14
 8.84682437E+14 1.12499108E+15 1.37659004E+15 1.71072474E+15 2.16528846E+15
 2.80179261E+15 3.72499161E+15 4.88413140E+15 7.36832734E+15 1.12498552E+16
 1.87171786E+16 3.96558595E+16 8.61488186E+16 1.76074616E+17 2.80506233E+17
 5.06662975E+17 7.33300738E+17 1.38664485E+18 2.19993386E+18 3.22168505E+18
 4.46339299E+18 6.56926501E+18 9.14541948E+18 1.34164379E+19 1.66649263E+19
 6.01634824E+19 3.15246180E+20 1.07738076E+21 3.59663836E+21 0.00000000E+00
 2.52447272E+09 4.91896964E+09 7.41210271E+09 1.45409659E+10 2.26429996E+10
 4.12641174E+10 6.00056605E+10 7.85479701E+10 1.17128446E+11 1.53275464E+11
 1.88673355E+11 2.28802834E+11 2.67110302E+11 3.20913923E+11 3.90518018E+11
 4.32000262E+11 5.27835169E+11 6.31377831E+11 7.41953759E+11 8.67924066E+11
 9.43720344E+11 9.67620161E+11 1.00591595E+12 1.10812042E+12 1.23164135E+12
 1.38154199E+12 1.56428270E+12 1.78817715E+12 2.06403121E+12 2.40602119E+12
 2.83292234E+12 3.36873695E+12 4.04172558E+12 4.73843013E+12 5.13060118E+12
 5.56548262E+12 6.04868976E+12 6.58669999E+12 7.18703549E+12 7.85845528E+12
 8.49825316E+12 9.45760343E+12 1.04120756E+13 1.14913480E+13 1.27155459E+13
 1.41085343E+13 1.56989880E+13 1.75215825E+13 2.20409729E+13 2.48524510E+13
 2.81313245E+13 3.19755224E+13 3.65084579E+13 4.18869579E+13 4.88179544E+13
 5.66572542E+13 6.61767263E+13 7.33946019E+13 8.46704866E+13 1.00810747E+14
 1.10377525E+14 1.21151310E+14 1.39031385E+14 1.62873723E+14 1.80874181E+14
 2.01563267E+14 2.57548342E+14 2.85655956E+14 3.68958898E+14 4.98052507E+14
 6.63320098E+14 8.87957546E+14 1.12853072E+15 1.38039402E+15 1.71485596E+15
 2.16982201E+15 2.80681618E+15 3.73060238E+15 4.89032156E+15 7.37554313E+15
 1.12584229E+16 1.87277217E+16 3.96698388E+16 8.61659856E+16 1.76094594E+17
 2.80526090E+17 5.06676977E+17 7.33310775E+17 1.38665150E+18 2.19993838E+18
 3.22168800E+18 4.46339473E+18 6.56926545E+18 9.14541994E+18 1.34164384E+19
 1.66649269E+19 6.01634831E+19 3.15246181E+20 1.07738076E+21 3.59663836E+21
 0.00000000E+00 1.14111750E+10 2.14513926E+10 3.14808450E+10 5.79622769E+10
 8.50725909E+10 1.44937085E+11 2.12019553E+11 2.81223643E+11 4.24799049E+11
 5.57226012E+11 6.80846499E+11 8.07380582E+11 9.16495332E+11 1.05682137E+12
 1.22003091E+12 1.30942209E+12 1.49853318E+12 1.68233394E+12 1.86229855E+12
 2.05327968E+12 2.16371825E+12 2.19953314E+12 2.25614351E+12 2.40328180E+12
 2.57511718E+12 2.77714357E+12 3.01632748E+12 3.30158356E+12 3.64444097E+12
 4.05994597E+12 4.56793815E+12 5.19372601E+12 5.96719857E+12 6.75656728E+12
 7.19697171E+12 7.68261396E+12 8.21932057E+12 8.81380166E+12 9.47383931E+12
 1.02084829E+13 1.09055224E+13 1.19457792E+13 1.29755872E+13 1.41348514E+13
 1.54441456E+13 1.69278485E+13 1.86152118E+13 2.05415764E+13 2.52922536E+13
 2.82331481E+13 3.16521512E+13 3.56485877E+13 4.03475228E+13 4.59077461E+13
 5.30535798E+13 6.11152215E+13 7.08816996E+13 7.82733633E+13 8.98019708E+13
 1.06272250E+14 1.16020440E+14 1.26988048E+14 1.45169152E+14 1.69378404E+14
 1.87633830E+14 2.08596895E+14 2.65244416E+14 2.93650932E+14 3.77745501E+14
 5.07875258E+14 6.74259372E+14 9.00184288E+14 1.14198112E+15 1.39502286E+15
 1.73090934E+15 2.18759772E+15 2.82666710E+15 3.75292592E+15 4.91508023E+15
 7.40412833E+15 1.12912641E+16 1.87662716E+16 3.97187702E+16 8.62292843E+16
 1.76174491E+17 2.80619057E+17 5.06787320E+17 7.33430681E+17 1.38679125E+18
 2.20009357E+18 3.22185674E+18 4.46357568E+18 6.56946174E+18 9.14562913E+18
 1.34166637E+19 1.66651618E+19 6.01637851E+19 3.15246601E+20 1.07738130E+21
 3.59663905E+21 0.00000000E+00 3.51821706E+10 6.45664412E+10 9.26283032E+10
 1.73355629E+11 2.54438089E+11 4.23620632E+11 6.00483872E+11 7.84504809E+11
 1.18371096E+12 1.57099373E+12 1.94194748E+12 2.32131482E+12 2.62918924E+12
 2.99195023E+12 3.38388100E+12 3.58817809E+12 4.00008411E+12 4.37678890E+12
 4.72562787E+12 5.07714932E+12 5.27418450E+12 5.33985620E+12 5.44211798E+12
 5.70007169E+12 5.98929610E+12 6.31610161E+12 6.68843312E+12 7.11639429E+12
 7.61298441E+12 8.19506928E+12 8.88478824E+12 9.71037387E+12 1.07055058E+13
 1.16985970E+13 1.22449838E+13 1.28422258E+13 1.34967115E+13 1.42157852E+13
 1.50079532E+13 1.58830937E+13 1.67079394E+13 1.79296588E+13 1.91290512E+13
 2.04689439E+13 2.19709373E+13 2.36605741E+13 2.55683986E+13 2.77312250E+13
 3.30097105E+13 3.62459997E+13 3.99845801E+13 4.43276090E+13 4.94034242E+13
 5.53745981E+13 6.30035606E+13 7.15615630E+13 8.18744917E+13 8.96471766E+13
 1.01724375E+14 1.18900579E+14 1.29031511E+14 1.40403739E+14 1.59204202E+14
 1.84142836E+14 2.02884712E+14 2.24353969E+14 2.82165939E+14 3.11075373E+14
 3.96453579E+14 5.28200605E+14 6.96308886E+14 9.24266794E+14 1.16794349E+15
 1.42266567E+15 1.76048285E+15 2.21943503E+15 2.86123227E+15 3.79090220E+15
 4.95681151E+15 7.45262854E+15 1.13481381E+16 1.88353589E+16 3.98106242E+16
 8.63518556E+16 1.76334251E+17 2.80812131E+17 5.07040012E+17 7.33730151E+17
 1.38718481E+18 2.20057239E+18 3.22241933E+18 4.46422106E+18 6.57022082E+18
 9.14650104E+18 1.34176871E+19 1.66662822E+19 6.01656985E+19 3.15250416E+20
 1.07738767E+21 3.59664963E+21 0.00000000E+00 1.07641344E+11 1.96081843E+11
 2.80510816E+11 5.17516210E+11 7.52615554E+11 1.23647477E+12 1.73004938E+12
 2.23600706E+12 3.32618740E+12 4.38405731E+12 5.39603579E+12 6.42489990E+12
 7.24598851E+12 8.19580772E+12 9.21047487E+12 9.73645468E+12 1.07911060E+13
 1.17459349E+13 1.26177825E+13 1.34809750E+13 1.39597256E+13 1.41234594E+13
 1.43766186E+13 1.50053848E+13 1.56936694E+13 1.64505779E+13 1.72871441E+13
 1.82168948E+13 1.92566467E+13 2.04274484E+13 2.17560544E+13 2.32756748E+13
 2.50253223E+13 2.66933174E+13 2.75826595E+13 2.85344690E+13 2.95554609E+13
 3.06532640E+13 3.18366331E+13 3.31156402E+13 3.42968402E+13 3.60132127E+13
 3.76683816E+13 3.94873552E+13 4.14937469E+13 4.37153985E+13 4.61854126E+13
 4.89435486E+13 5.55259362E+13 5.94791419E+13 6.39846386E+13 6.91506730E+13
 7.51127922E+13 8.20421465E+13 9.07892694E+13 1.00489705E+14 1.12056425E+14
 1.20702775E+14 1.34039680E+14 1.52844739E+14 1.63864645E+14 1.76182556E+14
 1.96444954E+14 2.23196408E+14 2.43234505E+14 2.66123784E+14 3.27452205E+14
 3.57971820E+14 4.47627532E+14 5.84869829E+14 7.58578266E+14 9.92368446E+14
 1.24095203E+15 1.50003213E+15 1.84281708E+15 2.30752991E+15 2.95615613E+15
 3.89415918E+15 5.06895164E+15 7.58028144E+15 1.14945967E+16 1.90090702E+16
 4.00362822E+16 8.66533789E+16 1.76733610E+17 2.81291258E+17 5.07644100E+17
 7.34429073E+17 1.38808808E+18 2.20166272E+18 3.22369506E+18 4.46568151E+18
 6.57193724E+18 9.14847389E+18 1.34200078E+19 1.66688275E+19 6.01701278E+19
 3.15259609E+20 1.07740362E+21 3.59667726E+21 0.00000000E+00 4.93578664E+11
 8.89577146E+11 1.26758506E+12 2.30469383E+12 3.30987173E+12 5.31330846E+12
 7.30770973E+12 9.31013655E+12 1.35026144E+13 1.74959971E+13 2.12968276E+13
 2.51621043E+13 2.82288236E+13 3.17318194E+13 3.54310869E+13 3.73325426E+13
 4.11094954E+13 4.44808722E+13 4.75112294E+13 5.04601246E+13 5.20762134E+13
 5.26345277E+13 5.34950836E+13 5.56184128E+13 5.79200992E+13 6.04243989E+13
 6.31601113E+13 6.61618022E+13 6.94715363E+13 7.31406515E+13 7.72328571E+13
 8.18266008E+13 8.70171557E+13 9.18638225E+13 9.44093909E+13 9.71052352E+13
 9.99653302E+13 1.03005302E+14 1.06242830E+14 1.09697960E+14 1.12849957E+14
 1.17353827E+14 1.21606583E+14 1.26184502E+14 1.31125429E+14 1.36473255E+14
 1.42278758E+14 1.48601716E+14 1.63094258E+14 1.71446618E+14 1.80689210E+14
 1.90967004E+14 2.02457484E+14 2.15379648E+14 2.31125579E+14 2.47964729E+14
 2.67330592E+14 2.81378189E+14 3.02439082E+14 3.31092562E+14 3.47409691E+14
 3.65295298E+14 3.94016056E+14 4.30779094E+14 4.57598706E+14 4.87628154E+14
 5.65661850E+14 6.03491537E+14 7.11943964E+14 8.72824482E+14 1.07117583E+15
 1.33276992E+15 1.60666496E+15 1.88876575E+15 2.25818038E+15 2.75395540E+15
 3.43914041E+15 4.42057431E+15 5.63938448E+15 8.22244265E+15 1.22183049E+16
 1.98451569E+16 4.10828769E+16 8.79942508E+16 1.78431287E+17 2.83284740E+17
 5.10103769E+17 7.37245008E+17 1.39164082E+18 2.20587699E+18 3.22855520E+18
 4.47117708E+18 6.57830213E+18 9.15569854E+18 1.34283837E+19 1.66779390E+19
 6.01852310E+19 3.15289058E+20 1.07745241E+21 3.59675808E+21 0.00000000E+00
 1.54839245E+12 2.77731292E+12 3.94878747E+12 7.14152513E+12 1.02052734E+13
 1.62079419E+13 2.20944780E+13 2.79273721E+13 3.99544379E+13 5.12407444E+13
 6.18414619E+13 7.24867949E+13 8.08426170E+13 9.03140175E+13 1.00257257E+14
 1.05350920E+14 1.15441229E+14 1.24419971E+14 1.32467538E+14 1.40276343E+14
 1.44548727E+14 1.46029476E+14 1.48310086E+14 1.53927647E+14 1.60000313E+14
 1.66585842E+14 1.73751867E+14 1.81578370E+14 1.90161197E+14 1.99615212E+14
 2.10080378E+14 2.21726745E+14 2.34761241E+14 2.46803273E+14 2.53077633E+14
 2.59684445E+14 2.66651100E+14 2.74007797E+14 2.81788285E+14 2.90030319E+14
 2.97494413E+14 3.08073929E+14 3.17976986E+14 3.28547950E+14 3.39858120E+14
 3.51989831E+14 3.65037220E+14 3.79110299E+14 4.10868301E+14 4.28881417E+14
 4.48588254E+14 4.70242477E+14 4.94151252E+14 5.20689109E+14 5.52567083E+14
 5.86149740E+14 6.24182819E+14 6.51411090E+14 6.91715337E+14 7.45646223E+14
